From,To,AvgTime
21023876#0,21023876#1,13.442764578833692
21023876#1,1282706286#0,1.984161267098632
21023876#1,21023876#3,20.839452843772495
21023876#1,260053704,2.2015838732901365
21023876#3,-19876063#1,16.76889848812095
21023876#3,21023876#5,5.189344852411807
21023876#5,696248315#0,18.82988298829883
21023952,-21023952,8.177105831533478
21023952,696513303#1,7.548154815481548
21024449,-744513210,8.738660907127429
21024449,21023952,8.177105831533478
21024531,-21024531,11.232541396688266
21024531,19793641#2,6.8172817281728175
211408793,-1259664877#15,1.2556255625562556
211408793,19977173#0,13.553635709143267
21262077#1,-21262077#6,29.775377969762417
21262077#1,696529206#4,22.300630063006302
21262382#0,-21262382#1,30.151187904967603
21262382#0,21262382#2,4.371490280777538
21262382#0,88308903,18.09071274298056
21262382#2,-21262382#2,4.371490280777538
21262382#2,-88308917#2,11.177825773938084
21262382#2,21262382#3,4.352771778257739
21262382#3,-21262382#3,4.352771778257739
21262382#3,1362339937,9.796976241900648
21262382#3,950278594#0,32.84665226781858
21263160#0,1419295011,25.01710171017102
216703838,-696531290#1,15.965442764578832
216703838,42759278#1,14.531053105310532
21991902#0,-22882566#15,5.375089992800575
21991902#0,21991902#1,2.815481548154816
21991902#1,385508912#0,12.525652565256525
21992193#0,692333610#0,8.162016201620164
21992504#0,-21992504#7,22.672367236723673
21992504#0,-688758271#6,24.380129589632826
21992504#0,1259664884#0,7.353735373537354
21992504#0,19821740#0,20.6984698469847
220086441,697831507,11.213822894168466
220326211#0,-220326211#4,20.93592512598992
220326211#0,-791646876#2,24.39452843772498
220326211#0,220326211#5,12.223182145428366
220326211#5,-220326211#6,12.22174226061915
220326211#5,105824958#0,0.9848812095032397
22376417#0,148634502,4.348452123830094
22376417#0,22376417#4,35.156227501799854
22376417#4,1204841859,7.277897768178546
22376417#4,1204841862,9.641468682505398
22376427#0,-22376427#5,43.78689704823614
22376427#0,22376417#0,27.20230381569474
22376427#0,77991177#0,11.153347732181425
22376429#0,-22376429#0,31.601440576230495
22376429#0,-253934429#3,5.7940964722822175
22376429#0,22376429#1,47.229291716686674
22376429#1,-22376429#1,47.342136854741895
22376429#1,22376429#2,23.99519807923169
22376429#1,27575618#0,3.091432685385169
22376429#2,-22376429#4,23.968787515006003
22376429#2,22376429#5,72.8547418967587
22376429#2,482770364#19,4.575953923686105
22376429#5,-22376429#8,72.87635054021608
22376429#5,-302532518#17,10.853285328532854
22376429#5,22376433#0,11.023758099352051
22376429#5,302532518#18,5.027002700270027
22376433#0,-22376433#1,11.01223902087833
22376433#0,-27575769,6.734341252699784
22376433#0,22376433#2,2.763138948884089
22376433#2,-22376433#2,2.87832973362131
22376433#2,-927511419,8.429085673146147
22376433#2,22376433#3,3.511879049676026
22376433#3,-22376433#3,3.511879049676026
22376433#3,-712204067,9.232541396688266
22376433#3,22376433#4,9.949604031677465
22376433#4,-22376433#5,10.129589632829372
22376433#4,-927508841,5.223902087832974
22376433#4,22376433#6,7.9884809215262775
22376433#6,-22376433#6,8.03311735061195
22376433#6,27575733#0,8.486681065514759
22376433#6,696784101,24.545716342692582
22751265#0,22751265#1,9.81425485961123
22751265#0,27575686,12.560115190784737
22751265#1,19793641#7,0.639063906390639
22751274#1,22751274#2,14.766018718502519
22751274#1,26201909,8.573074154067674
22751274#2,-164438341,5.06983441324694
22751274#2,22751274#5,8.590352771778257
22751274#5,77991175#6,5.48308135349172
22751277#0,-193296753#1,17.010799136069114
22751277#0,-22751277#0,7.6501079913606915
22751277#0,22751277#1,10.21310295176386
22751277#0,699538611#0,13.845932325413965
22751277#1,-193297057,14.342692584593232
22751277#1,-22751277#3,10.280777537796977
22751277#1,1371048031,21.383729301655865
22751277#1,22751277#4,14.63786897048236
22751277#4,-22751277#4,14.748740100791936
22751277#4,300644153#0,7.61699064074874
22758905#0,-22758905#2,7.477321814254859
22758905#0,22758905#3,5.660187185025198
22758905#0,964583987,4.937365010799136
22758905#3,-22758905#3,5.654427645788338
22758905#3,-27575540,17.17350611951044
22758905#3,697199484,20.22462203023758
22758909#0,-22758909#4,14.66522678185745
22758909#0,22758909#5,28.207343412527
22758909#0,312084868,13.853131749460042
22758909#5,-22758909#7,28.014398848092153
22758909#5,-22882537,1.1331893448524117
22758909#5,22758909#8,15.305975521958242
22758909#8,-22758909#8,15.195104391648668
22758909#8,-27575551#5,1.9424046076313894
22758909#8,-697199484,20.269258459323254
22758909#8,89641214,6.008639308855291
22758911,-21024531,11.232541396688266
22758911,19793641#2,6.8172817281728175
22758912,148630582,8.269258459323254
22758912,24238048#0,8.980561555075592
22802754#0,-22802754#0,10.332613390928726
22802754#0,-26765698,7.340532757379409
22802754#0,22802754#1,1.3376529877609789
22802754#1,-22802754#1,1.3376529877609789
22802754#1,-688752797#2,7.9654427645788335
22802754#1,26765695,12.742980561555076
22802754#1,688752796#0,8.656587473002158
22802755,-148559368#1,4.401727861771058
22802755,-22802755,7.845932325413967
22802755,-26765724#1,9.386609071274297
22802755,688752797#1,7.9654427645788335
22802772#0,-22802772#0,8.071994240460763
22802772#0,22802772#1,7.246940244780417
22802772#0,26765698,7.365010799136068
22802772#1,-22802772#1,7.246940244780417
22802772#1,-47484434#2,5.339092872570194
22802772#1,47484434#3,2.0143988480921524
22802783#0,130837945#0,14.171017101710172
22802797#0,-22802797#2,9.552195824334053
22802797#0,22802797#3,19.150467962562995
22802797#0,927608793,2.6666666666666665
22802797#3,-22802797#3,19.93520518358531
22802797#3,22802800#3,2.8624910007199422
22802800#0,-22802797#3,19.93520518358531
22802800#0,22802800#3,2.8624910007199422
22802800#3,-331472257,6.637868970482361
22802800#3,22802800#4,7.578113750899928
22802800#4,696257947#0,8.64806480648065
22802816#0,694822492,4.633663366336633
22802823#0,623146110#0-AddedOnRampEdge,17.285328532853285
22882530#0,-22882530#0,17.2455003599712
22882530#0,-927509613,8.865370770338373
22882530#0,22882530#1,8.223182145428366
22882530#1,-22882530#3,8.223182145428366
22882530#1,22882534,5.422606191504679
22882530#1,697019911,16.655147588192943
22882534,-22882534,5.422606191504679
22882537,-22758909#7,28.014398848092153
22882537,-22882537,1.1331893448524117
22882537,22758909#8,15.305975521958242
22882538#0,-22882538#1,5.002159827213823
22882538#0,334312971,0.45138055222088835
22882539,-22882539,19.02375809935205
22882539,22882538#0,5.231101511879049
22882543#0,-22882543#0,27.743097238895558
22882543#0,-23976417#1,18.73949579831933
22882543#0,22882543#2,20.100840336134453
22882543#0,23976394#0,42.75630252100841
22882543#2,-22882543#2,19.150060024009605
22882543#2,-22882544#2,9.791116446578632
22882543#2,-23976465#1,7.85594237695078
22882543#2,22882544#3,22.725090036014407
22882544#0,-22882544#1,29.006002400960384
22882544#0,-22882545#1,11.555822328931573
22882544#0,22882544#2,9.721488595438176
22882544#2,-22882543#2,19.150060024009605
22882544#2,-22882544#2,9.791116446578632
22882544#2,-23976465#1,7.85594237695078
22882544#2,22882544#3,22.725090036014407
22882544#3,-22882544#4,22.53061224489796
22882544#3,22882544#5,19.543817527010805
22882544#3,23976417#0,19.118847539015604
22882544#5,-22882544#5,19.531812725090035
22882544#5,482770364#9,0.9632829373650108
22882545#0,-22882545#0,28.496998799519808
22882545#0,22882545#1,11.399759903961584
22882545#0,41710461#0,33.483793517406966
22882545#1,-22882544#1,29.006002400960384
22882545#1,-22882545#1,11.555822328931573
22882545#1,22882544#2,9.721488595438176
22882546#0,-22882546#0,8.672426205903527
22882546#0,22882546#1,4.5673146148308135
22882546#0,642395978,4.843772498200144
22882546#1,-22882546#2,4.557235421166307
22882546#1,-302532518#3,5.22862286228623
22882546#1,302532518#4,2.2394239423942395
22882547#0,-22882547#1,21.939524838012957
22882547#0,22882546#0,8.640748740100792
22882547#0,22882547#2,4.992080633549316
22882547#2,-22882547#3,4.839452843772498
22882547#2,-22882566#10,4.184305255579553
22882547#2,22882566#11,3.1562275017998562
22882548#0,-22882548#1,16.740100791936644
22882548#0,22882548#2,5.6832253419726415
22882548#0,927640887#0,6.581713462922966
22882548#2,-22882548#2,5.763858891288697
22882548#2,-27575733#1,11.912167026637869
22882548#2,-927640068,9.089992800575954
22882548#2,22882547#0,21.845932325413965
22882566#0,-22882566#0,3.798416126709863
22882566#0,22882566#1,3.0453563714902803
22882566#0,695496890,2.650827933765299
22882566#1,-22882566#1,3.0453563714902803
22882566#1,22882548#0,17.02375809935205
22882566#1,22882566#2,3.923686105111591
22882566#10,-22882547#3,4.839452843772498
22882566#10,-22882566#10,4.184305255579553
22882566#10,22882566#11,3.1562275017998562
22882566#11,-22882566#12,2.9071274298056156
22882566#11,22882566#13,4.306695464362851
22882566#11,695496885#0,7.15190784737221
22882566#13,-22882566#13,4.747300215982721
22882566#13,-696748676,10.43772498200144
22882566#13,22882566#14,5.380849532037437
22882566#14,-22882566#15,5.375089992800575
22882566#14,21991902#1,2.815481548154816
22882566#2,-22882566#2,3.923686105111591
22882566#2,-23311564#8,3.9971202303815696
22882566#2,22882566#3,12.931605471562275
22882566#3,-134369588#1,7.317494600431965
22882566#3,-22882566#6,12.96040316774658
22882566#3,22882566#7,6.668106551475882
22882566#7,-22882566#7,6.668106551475882
22882566#7,22882566#8,2.3326133909287257
22882566#7,88778169#0,12.568754499640029
22882566#8,-134370182#1,4.786177105831533
22882566#8,-22882566#9,2.322534197264219
22882566#8,22882566#10,4.184305255579553
22882580#0,-22882580#0,2.8308135349172066
22882580#0,-38434948,5.138948884089272
22882580#0,22882580#1,13.991360691144708
22882580#1,-22882580#2,14.011519078473722
22882580#1,22882580#3,2.6925845932325414
22882580#1,23311564#0,11.83585313174946
22882580#3,-22882580#3,2.6925845932325414
22882580#3,-38434953#2,11.897768178545714
22882580#3,22882580#4,11.769618430525556
22882580#4,-22882580#5,11.520518358531318
22882580#4,22882580#6,1.8819294456443485
22882580#4,23976757#0,28.470842332613387
22882580#6,-22882580#6,1.8819294456443485
22882580#6,-23976789#1,36.001439884809216
22882580#6,22882580#7,14.731461483081354
22882580#7,-22882580#9,14.742980561555076
22882580#7,385508912#4,14.831683168316832
22882584#0,-130820266#1,12.70122390208783
22882584#0,-22882584#0,1.7508999280057596
22882584#0,22882584#2,20.953203743700506
22882584#0,38429650,11.487401007919367
22882584#2,-22882584#7,20.94888408927286
22882584#2,-23976711#1,21.838732901367887
22882584#2,22882584#8,2.7113030957523394
22882584#8,-22882584#8,2.7113030957523394
22882584#8,-38429675#1,16.773218142548593
22882584#8,38429675#2,17.67746580273578
22882796#0,192219555#0,2.1845184518451846
22882796#0,193292266#0,3.336633663366337
22882796#0,263345941#0,8.419006479481641
22882806#0,19870098#0,10.065706570657065
22943049#0,-22943049#1,6.110871130309575
22943049#0,733131380,15.571557155715572
22943050#0,-22943050#1,26.368610511159105
22943050#0,22943049#0,6.107991360691145
22943050#0,22943050#2,5.137508999280057
22943050#2,-19821740#11,11.523852385238525
22943050#2,-22943050#3,5.138948884089272
22943050#2,1419506392#0,4.658865886588659
22943108,-1350638699,4.463642908567315
22943108,-22943108,31.64434845212383
22943108,1237215043#0,6.149748020158388
22943109#0,693636238#0,16.88928892889289
22943113#0,-22943113#0,3.8862491000719936
22943113#0,22943113#1,7.69906407487401
22943113#0,688962152,3.138948884089273
22943113#1,-22943113#1,7.69906407487401
22943113#1,-22943115#2,8.365730741540677
22943113#1,-22943121,4.603311735061195
22943115#0,-22943113#1,7.69906407487401
22943115#0,-22943115#2,8.365730741540677
22943115#0,-22943121,4.603311735061195
22943121,-22943113#1,7.69906407487401
22943121,-22943115#2,8.365730741540677
22943121,-22943121,4.603311735061195
22943125#0,-688947791,33.70194384449244
22943125#0,22943121,4.603311735061195
22943125#0,23025884#0,14.319654427645789
22943125#0,688947792,18.78041756659467
22943126#0,-22943126#1,7.007919366450684
22943126#0,342886918#6,5.9027902790279025
22943127#1,-22943127#2,11.566594672426206
22943127#1,342886918#7,10.864086408640865
22943137#0,-148818701#2,22.236141108711305
22943137#0,-22943137#0,8.63498920086393
22943137#0,22943137#1,14.570194384449243
22943137#1,-22943137#1,14.35277177825774
22943137#1,19977502#0,10.14254859611231
22943137#1,22943137#2,1.880489560835133
22943137#2,-22943137#2,1.880489560835133
22943137#2,47484418,14.601871850251978
22943137#2,699540634,4.7156227501799854
22943144#0,-22943144#1,8.84809215262779
22943144#0,-696403898#5,10.597552195824333
22943144#0,148818706#0,8.938804895608351
22943144#0,389883941#1,20.13681368136814
22943156,-1281066517,16.973362131029518
22943156,-22943156,33.23254139668826
22943156,130774329#0,6.652267818574514
22943156,699540633,4.280777537796976
22943159#0,693637905#0,22.70927092709271
22943160#0,23311634#0,9.519078473722102
22943160#0,24871754#0,5.643564356435644
22943160#0,688968378#1,34.30963096309631
22943166#0,-22943166#1,18.067674586033117
22943166#0,-47484436#3,38.59179265658747
22943166#0,22943166#2,13.88768898488121
22943166#12,-22943166#12,6.637868970482361
22943166#12,382406378#0,6.629229661627069
22943166#2,-22943166#3,13.940964722822173
22943166#2,1281066517,16.95032397408207
22943166#2,146630841,7.4931605471562275
22943166#2,22943166#5,5.5161987041036715
22943166#5,-19821740#4,20.73087308730873
22943166#5,-22943166#5,5.5161987041036715
22943166#5,19821740#5,10.542754275427543
22943166#5,22943166#6,21.38228941684665
22943166#6,-19821195,11.120230381569474
22943166#6,-22943166#10,21.386609071274297
22943166#6,200733758,19.556515478761696
22943166#6,22943166#12,6.637868970482361
22943211#2,-22943211#3,10.600431965442764
22943211#2,19873475#0,2.3369330453563713
22943251#2,-22943251#2,3.798416126709863
22943251#2,1212260217,5.426925845932325
22943251#2,22943251#3,22.313894888408925
22943251#3,-22943251#3,22.031677465802733
22943251#3,-696788080,7.498920086393088
22943251#3,22943251#4,1.5968322534197263
22943251#3,38429642#0,19.17494600431965
22943251#4,-22943251#4,1.5968322534197263
22943251#4,22943251#5,8.100791936645068
22943251#4,696724801,3.544996400287977
22943251#5,-22943251#5,8.16414686825054
22943251#5,1297690856,3.5637149028077753
22943251#5,22943251#6,15.195104391648668
22943251#6,-19873475#8,2.5241180705543558
22943251#6,-22943251#7,15.107271418286537
22943251#6,19873475#9,0.9013678905687544
22943291#0,-22943291#0,8.770338372930166
22943291#0,-927684598,2.0590352771778258
22943291#0,22943291#1,4.982001439884809
22943291#1,-22943291#1,4.593232541396688
22943291#1,1174964063,2.5514758819294454
22943291#1,22943291#2,5.606911447084233
22943291#2,-22943291#3,5.939524838012959
22943291#2,22943291#4,4.917206623470122
22943291#2,241419568#0,6.526997840172785
22943291#4,-22943291#4,4.976241900647948
22943291#4,22943291#5,29.533477321814257
